,apparentTemperature,cloudCover,dewPoint,humidity,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,9.33,,7.69,0.89,9.33,1557525600,0.0,10.003,90.0,,1.04
1,9.64,0.19,8.69,0.94,9.64,1557529200,0.0,9.691,191.0,,1.0
2,8.95,0.75,8.69,0.98,8.95,1557532800,0.0,10.003,,,
3,7.85,0.44,8.27,1.0,8.27,1557536400,0.0,10.003,127.0,,1.35
4,7.65,,7.65,1.0,7.65,1557540000,0.0,10.003,68.0,,1.0
5,9.02,0.19,8.38,0.96,9.02,1557543600,0.0,10.003,170.0,,1.04
6,8.53,0.19,8.69,0.98,9.02,1557547200,0.0,10.003,200.0,,1.5
7,10.02,0.44,8.69,0.91,10.02,1557550800,0.0,10.003,193.0,,1.91
8,11.33,0.44,9.69,0.9,11.33,1557554400,1.0,10.003,194.0,,3.07
9,13.02,0.19,9.99,0.82,13.02,1557558000,2.0,10.003,204.0,,4.06
10,14.03,0.19,9.99,0.77,14.03,1557561600,4.0,10.003,223.0,,5.56
11,14.33,0.44,9.0,0.7,14.33,1557565200,5.0,10.003,224.0,11.8,6.17
12,14.33,0.44,8.69,0.69,14.33,1557568800,6.0,10.003,230.0,10.3,5.41
13,15.33,0.44,5.62,0.52,15.33,1557572400,7.0,10.003,244.0,,7.2
14,14.33,,5.31,0.55,14.33,1557576000,,10.003,245.0,,7.35
15,14.03,0.19,5.31,0.56,14.03,1557579600,6.0,10.003,233.0,,6.32
16,10.57,0.44,6.31,0.75,10.57,1557583200,4.0,10.003,269.0,20.61,12.17
17,11.96,0.19,8.0,0.77,11.96,1557586800,3.0,10.003,264.0,,8.65
18,7.27,0.75,8.38,0.9,9.95,1557590400,1.0,10.003,238.0,,5.72
19,6.91,0.75,7.07,0.82,9.95,1557594000,1.0,10.003,272.0,,6.89
20,4.53,0.75,6.69,0.94,7.65,1557597600,0.0,5.661,301.0,,5.28
21,4.05,0.75,6.69,0.94,7.65,1557601200,0.0,8.763,308.0,,6.58
22,3.16,0.75,6.69,0.98,6.96,1557604800,0.0,6.553,313.0,,6.62
23,2.65,0.75,6.65,1.0,6.65,1557608400,0.0,8.005,309.0,,6.93
